word,synonyms
ξ,"['ξ', 'görög betű gyűjtőfogalom', 'Ξ nagybetű', 'kszi']"
mégis,"['de', 'csak', 'azonban', 'ám', 'viszont', 'hanem', 'mégis', 'ellenben', 'csakhogy']"
ο,"['ο', 'görög betű gyűjtőfogalom', 'Ο nagybetű', 'omikron']"
Kara,"['1108', 'Kolozs', 'Karád', 'Kál', 'Bagamér', 'Kara', 'Zsombor', 'Kolos', 'Hódos']"
alkalmazott,"['dolgozó', 'alkalmazott', 'munkaerő', 'munkavállaló', 'mester', 'munkás', 'szakmunkás', 'beosztott']"
05-01,"['0503', 'Sándor', 'Alexander', 'Horác', 'Antónia', 'Violetta', 'Seherezádé', 'Timóteus', 'Timon', 'Maura', 'Timót', 'Tímea', 'Irma', 'Viola']"
05-02,"['ζ', 'görög betű gyűjtőfogalom', 'Ζ nagybetű', 'zéta']"
05-03,"['0504', 'László', 'Mónika', 'Flórián', 'Amália', 'Elma', 'Amál', 'Antónia', 'Fóris', 'Szilvánusz', 'Florin', 'Flóris', 'Bulcsú']"
zéta,"['ζ', 'görög betű gyűjtőfogalom', 'Ζ nagybetű', 'zéta']"
05-04,"['0505', 'György', 'Judit', 'Irén', 'Gyöngyi', 'Györgyike', 'Árvácska', 'Györgyi', 'Angelusz', 'Erna', 'Angelus', 'Györke', 'Jutta', 'Nyék', 'Jutka', 'Irina', 'Györe', 'Iréne', 'Piusz', 'Viola']"
π,"['π', 'görög betű gyűjtőfogalom', 'Π nagybetű', 'pi']"
05-05,"['0506', 'János', 'Judit', 'Tankréd', 'Ditta', 'Ida', 'Friderika', 'Tamara', 'Eliz', 'Ivett', 'Jutka', 'Evetke', 'Frida', 'Zsóka']"
ρ,"['ρ', 'ró', 'görög betű gyűjtőfogalom', 'Ρ nagybetű']"
05-06,"['0507', 'Dalma', 'Szaniszló', 'Bendegúz', 'Gizella', 'Germán', 'Giza', 'Napóleon']"
ς,"['ς', 'görög betű gyűjtőfogalom', 'Σ nagybetű', 'szóvégi szigma', 'szigma']"
05-07,"['0508', 'Péter', 'Mihály', 'Géza', 'Győző', 'Pető', 'Ulla', 'Ottokár', 'Acsád', 'Gejza', 'Décse', 'Stella']"
σ,"['σ', 'görög betű gyűjtőfogalom', 'Σ nagybetű', 'szigma']"
05-08,['1']
Marietta,"['0531', 'Mária', 'Angyal', 'Marietta', 'Villő', 'Matild', 'Petres', 'Angéla', 'Zengő', 'Tilda', 'Angyalka', 'Matilda', 'Tilia', 'Petronella']"
τ,"['τ', 'görög betű gyűjtőfogalom', 'Τ nagybetű', 'tau']"
05-09,"['időszerű', 'új', 'aktuális']"
υ,"['υ', 'görög betű gyűjtőfogalom', 'Υ nagybetű', 'üpszilon']"
időszerű,"['időszerű', 'új', 'aktuális']"
φ,"['φ', 'görög betű gyűjtőfogalom', 'Φ nagybetű', 'fi']"
χ,"['χ', 'görög betű gyűjtőfogalom', 'Χ nagybetű', 'khi']"
Bedő,"['1016', 'Gál', 'Margit', 'Gellért', 'Lehel', 'Aranka', 'Auróra', 'Hédi', 'Lelle', 'Bedő', 'Ambrus', 'Aurélia', 'Lél', 'Hedvig', 'Bedecs', 'Gallusz', 'Gálos']"
ψ,"['ψ', 'görög betű gyűjtőfogalom', 'Ψ nagybetű', 'pszi']"
ω,"['ω', 'görög betű gyűjtőfogalom', 'Ω nagybetű', 'ómega']"
előzően,"['korábban', 'előbb', 'ezt megelőzően', 'azt megelőzően', 'előzően']"
Csengele,"['0724', 'Krisztina', 'Dániel', 'Kinga', 'Borisz', 'Kriszta', 'Dános', 'Levendula', 'Krisztin', 'Bernárd', 'Tina', 'Csenge', 'Kiri', 'Bernát', 'Csengele', 'Kincső']"
Katerina,"['1231', 'Katalin', 'Szilveszter', 'Kitti', 'Máriusz', 'Melánia', 'Ajándék', 'Katerina', 'Katarina', 'Ubul']"
történő,"['való', 'történő']"
Hont,"['1020', 'Irén', 'Kleopátra', 'Vitális', 'Saul', 'Gyoma', 'Cintia', 'Artúr', 'Citta', 'Iringó', 'Vendel', 'Hont']"
Veron,"['0709', 'Margit', 'Marina', 'Nóra', 'Leonóra', 'Vera', 'Félix', 'Hajna', 'Bereniké', 'Veronika', 'Koppány', 'Eleonóra', 'Fausztina', 'Lukrécia', 'Veronka', 'Verona', 'Veron', 'Detre']"
demokratikus,"['nyugati', 'európai', 'modern', 'demokratikus', 'felvilágosult', 'civilizált']"
Cézár,"['0925', 'Miklós', 'Sólyom', 'Solymár', 'Kleofás', 'Rika', 'Kende', 'Nikol', 'Klió', 'Nikoletta', 'Eufrozina', 'Nikolett', 'Cézár', 'Kund']"
Tibor,"['0811', 'Tibor', 'Zsuzsa', 'Zsuzsanna', 'Klára', 'Lujza', 'Dulcinea', 'Ince', 'Klarissza', 'Lilian', 'Zsazsa', 'Tarján', 'Liliom', 'Zsuzsánna', 'Filoména', 'Tiborc', 'Zsuzska', 'Lilien']"
Zea,"['0417', 'Klára', 'Nyeste', 'Rudolf', 'Zongor', 'Rezső', 'Raul', 'Árnika', 'Ralf', 'Zea', 'Ince', 'Csongor', 'Nefelejcs', 'Rolf', 'Radó', 'Anasztázia', 'Zia', 'Megyer']"
Szandra,"['0518', 'Erős', 'Erika', 'Erik', 'Alexandra', 'Szendi', 'Hanga', 'Kamilla', 'Félix', 'Szandra', 'Bódog', 'Klaudia', 'Alexa', 'Alicia']"
ezrelékjel,"['‱', 'százalékjel', 'ezrelékjel', 'tízezrelékjel']"
kft.,"['kft', 'korlátolt felelősségű társaság']"
kielégítően,"['jól', 'megfelelően', 'remekül', 'kielégítően', 'elfogadhatóan', 'tűrhetően']"
Tatjána,"['0422', 'Kelemen', 'Csilla', 'Noémi', 'Noé', 'Szemirámisz', 'Tatjána', 'Kelen', 'Tánya']"
Aletta,"['1216', 'Tihamér', 'Alba', 'Özséb', 'Beáta', 'Aletta', 'Eta', 'Hófehérke', 'Aggeus', 'Etelka', 'Heidi']"
Csillag,"['0810', 'Csillag', 'Roland', 'Loránd', 'Csilla', 'Lóránt', 'Amadé', 'Bianka', 'Blanka', 'Orlandó', 'Lőrinc']"
05-10,"['0512', 'Viktor', 'Kora', 'Gyöngy', 'Dalma', 'Gemma', 'Pongor', 'Adonisz', 'Korall', 'Achilles', 'Gyöngyvirág', 'Ivica', 'Germán', 'Johanna', 'Pongrác']"
05-11,"['0513', 'Róbert', 'Gellért', 'Dulcinea', 'Robin', 'Gerda', 'Karácson', 'Glória', 'Fatime', 'Fatima', 'Ofélia', 'Imola', 'Szervác', 'Noel', 'Roberta']"
05-12,"['0514', 'Kora', 'Bónis', 'Gyöngy', 'Gemma', 'Paszkál', 'Bonifác', 'Bekes', 'Julianna', 'Gyöngyike', 'Korall', 'Gyöngyvirág', 'Juliska']"
05-13,"['0515', 'János', 'Szófia', 'Rupert', 'Zsófia', 'Szonja', 'Upor', 'Médea', 'Zsófi', 'Izidor', 'Izsák', 'Szofi']"
05-14,"['0311', 'Szilárd', 'Aladár', 'Teréz', 'Borostyán', 'Konstantin', 'Ulrik', 'Teréza', 'Tereza', 'Riza', 'Kadosa', 'Bors', 'Bendegúz', 'Terka', 'Terézia', 'Teri', 'Tera', 'Kadocsa', 'Tímea', 'Borbolya', 'Borsa']"
05-15,"['0516', 'János', 'Simon', 'Botond', 'Nepomuk', 'Hannibál', 'Ugod', 'Ubul', 'Mózes', 'Sion', 'Szimonetta']"
Riza,"['0311', 'Szilárd', 'Aladár', 'Teréz', 'Borostyán', 'Konstantin', 'Ulrik', 'Teréza', 'Tereza', 'Riza', 'Kadosa', 'Bors', 'Bendegúz', 'Terka', 'Terézia', 'Teri', 'Tera', 'Kadocsa', 'Tímea', 'Borbolya', 'Borsa']"
05-16,"['0517', 'Andor', 'Rezeda', 'Paszkál', 'Szolón', 'Fabó', 'Szalók', 'Brúnó']"
Színes,"['0118', 'Pál', 'Margit', 'Színes', 'Piros', 'Gyöngy', 'Piroska', 'Palmer', 'Özséb', 'Beatrix', 'Piri', 'Margó', 'Trixi', 'Pirit', 'Pósa', 'Fausztina', 'Pável', 'Margitta', 'Margita']"
05-17,"['0519', 'Buda', 'Bernarda', 'Dukász', 'Káldor', 'Ivó', 'Tuzson', 'Vulkán', 'Celesztin', 'Milán', 'Milton', 'Alvin']"
05-18,"['0826', 'Margit', 'Rita', 'Csekő', 'Szellő', 'Cseke', 'Natasa', 'Izsó', 'Natália']"
05-19,"['0614', 'Elizeus', 'Valér', 'Vazul', 'Töhötöm', 'Hartvig', 'Herta']"
Izsó,"['0826', 'Margit', 'Rita', 'Csekő', 'Szellő', 'Cseke', 'Natasa', 'Izsó', 'Natália']"
Elizeus,"['0614', 'Elizeus', 'Valér', 'Vazul', 'Töhötöm', 'Hartvig', 'Herta']"
számottevő,"['jelentős', 'nagy', 'fontos', 'komoly', 'meghatározó', 'számottevő', 'lényeges', 'nem elhanyagolható', 'nem csekély', 'jelentékeny']"
Iréneusz,"['0628', 'Gyula', 'Levente', 'Irén', 'Tivadar', 'Petúnia', 'Leó', 'Szirom', 'Marcella', 'Círus', 'Iringó', 'Hektor', 'Lauretta', 'Lionel', 'Iréneusz', 'Leon', 'Laura']"
épül,"['készül', 'épül', 'folyamatban van', 'fejlesztés alatt áll']"
Adrián,"['0908', 'Mária', 'Adria', 'Adrianna', 'Néró', 'Adorján', 'Csobán', 'Adrienn', 'Alán', 'Adrián', 'Nesztor', 'Szergiusz', 'Irma']"
Tercia,"['0430', 'Katalin', 'Ildikó', 'Mariann', 'Szófia', 'Marianna', 'Zsófia', 'Tivadar', 'Hilda', 'Kitti', 'Buzád', 'Zsófi', 'Véda', 'Karina', 'Katerina', 'Ajtony', 'Katarina', 'Tercia', 'Hunor', 'Piusz', 'Szofi']"
Gyoma,"['1020', 'Irén', 'Kleopátra', 'Vitális', 'Saul', 'Gyoma', 'Cintia', 'Artúr', 'Citta', 'Iringó', 'Vendel', 'Hont']"
Leila,"['0621', 'Lujza', 'Ralf', 'Olga', 'Leila', 'Alajos']"
Alberta,"['1115', 'Dezső', 'Albert', 'Vladimír', 'Richárd', 'Ángyán', 'Leopoldina', 'Leopold', 'Ladomér', 'Artúr', 'Ányos', 'Lipót', 'Alberta']"
Csák,"['1011', 'Sándor', 'Lajos', 'Mária', 'Galina', 'Birgit', 'Tódor', 'Pintyőke', 'Tasziló', 'Platina', 'Germán', 'Brigitta', 'Csák', 'Brúnó', 'Hont']"
Efraim,"['0618', 'Markó', 'Levente', 'Arnold', 'Márk', 'Efraim', 'Levendula', 'Arnót', 'Eliz', 'Márkus', 'Sudár', 'Levedi', 'Eufémia', 'Márkó']"
alig,"['éppen', 'alig', 'épp', 'éppen hogy', 'éppenséggel', 'épp hogy']"
Karácson,"['1225', 'Nyeste', 'Eugénia', 'Kabos', 'Karácson', 'Anasztázia', 'Anasztáz', 'Zseni', 'Noel']"
egyéb,"['további', 'más', 'egyéb', 'többi']"
Brúnó,"['1011', 'Sándor', 'Lajos', 'Mária', 'Galina', 'Birgit', 'Tódor', 'Pintyőke', 'Tasziló', 'Platina', 'Germán', 'Brigitta', 'Csák', 'Brúnó', 'Hont']"
Ajándék,"['1231', 'Katalin', 'Szilveszter', 'Kitti', 'Máriusz', 'Melánia', 'Ajándék', 'Katerina', 'Katarina', 'Ubul']"
Buzád,"['1208', 'Mária', 'Mátyás', 'Emő', 'Buzád', 'Emőke']"
páneurópai,"['uniós', 'európai', 'közösségi', 'európai uniós', 'EUs', 'páneurópai', 'összeurópai']"
Kata,"['1125', 'Katalin', 'Erzsébet', 'Karin', 'Kitti', 'Emmi', 'Emma', 'Kati', 'Kata', 'Liza', 'Karina', 'Karen', 'Katerina', 'Alán', 'Katarina', 'Mózes']"
egyén,"['ember', 'személy', 'illető', 'egyén', 'Homo sapiens', 'halandó', 'alak', 'egyéniség']"
05-20,"['dolgozó', 'alkalmazott', 'munkaerő', 'munkavállaló', 'mester', 'munkás', 'szakmunkás', 'beosztott']"
05-21,"['0522', 'Román', 'Júlia', 'Rita', 'Emil', 'Renáta', 'Julianna', 'Ugocsa', 'Juliánusz', 'Boáz', 'Julián', 'Ugron']"
mester,"['dolgozó', 'alkalmazott', 'munkaerő', 'munkavállaló', 'mester', 'munkás', 'szakmunkás', 'beosztott']"
05-22,['1']
Alex,"['0217', 'Elek', 'Lukács', 'Egyed', 'Emőd', 'Alex', 'Rex', 'Donát']"
05-23,"['0525', 'György', 'Orbán', 'Gergely', 'Szófia', 'Zsófia', 'Magda', 'Gerő', 'Márk', 'Magdó', 'Zsófi', 'Magdaléna', 'Györke', 'Bedő', 'Márkus', 'Györe', 'Bedecs', 'Magdolna', 'Szofi']"
05-24,"['0526', 'Fülöp', 'Aladár', 'Evelin', 'Szemere', 'Elektra', 'Gyöngyvér', 'Nyék', 'Godó', 'Filip', 'Berengár']"
05-25,"['1125', 'Katalin', 'Erzsébet', 'Karin', 'Kitti', 'Emmi', 'Emma', 'Kati', 'Kata', 'Liza', 'Karina', 'Karen', 'Katerina', 'Alán', 'Katarina', 'Mózes']"
05-26,"['0527', 'Gyula', 'Ágoston', 'Paszkál', 'Pelbárt', 'Agrippa', 'Hella']"
Kati,"['1125', 'Katalin', 'Erzsébet', 'Karin', 'Kitti', 'Emmi', 'Emma', 'Kati', 'Kata', 'Liza', 'Karina', 'Karen', 'Katerina', 'Alán', 'Katarina', 'Mózes']"
05-27,"['dollár', 'zöldhasú', 'USD', 'amerikai dollár', '$', 'USAdollár']"
05-28,['1']
dollár,"['$', 'dollár', 'dollárjel']"
05-29,"['0525', 'György', 'Orbán', 'Gergely', 'Szófia', 'Zsófia', 'Magda', 'Gerő', 'Márk', 'Magdó', 'Zsófi', 'Magdaléna', 'Györke', 'Bedő', 'Márkus', 'Györe', 'Bedecs', 'Magdolna', 'Szofi']"
kereslet,"['piac', 'kereslet', 'kínálat', 'kereskedelem', 'vásár', 'áruforgalom']"
Orbán,"['1219', 'Orbán', 'Bónis', 'Bonifác', 'Dárius', 'Oros', 'Nemere', 'Tea', 'Viola']"
Remény,"['0801', 'Péter', 'Fodor', 'Kökény', 'Pető', 'Gusztáv', 'Zsófia', 'Boglár', 'Kleopátra', 'Médea', 'Remény', 'Pálma', 'Ete', 'Majoranna', 'Nimród', 'Ménrót', 'Zsófi', 'Kála', 'Alfonz', 'Orchidea', 'Magnólia', 'Tulipán', 'Boglárka', 'Pénelopé']"
Donna,"['0730', 'Judit', 'Xénia', 'Indira', 'Inka', 'Donna', 'Jutta', 'Maxima', 'Donatella', 'Inge', 'Ingeborg']"
összefogva,"['együtt', 'közösen', 'együttműködve', 'karöltve', 'összefogva', 'vállvetve']"
Koren,"['1022', 'Mária', 'Előd', 'Korinna', 'Szalóme', 'Koren', 'Inge', 'Ingeborg', 'Várkony']"
illetőleg,"['esetében', 'tekintettel', 'vonatkozóan', 'vonatkozásában', 'illetőleg', 'vonatkozólag']"
Zsuzsánna,"['0920', 'Zsuzsa', 'Zsuzsanna', 'Fülöp', 'Friderika', 'Filip', 'Frida', 'Zsuzsánna', 'Zsuzska']"
Karád,"['1108', 'Kolozs', 'Karád', 'Kál', 'Bagamér', 'Kara', 'Zsombor', 'Kolos', 'Hódos']"
Xénia,"['0730', 'Judit', 'Xénia', 'Indira', 'Inka', 'Donna', 'Jutta', 'Maxima', 'Donatella', 'Inge', 'Ingeborg']"
kérdőjel,"['¿', 'kérdőjel', 'fordított kérdőjel']"
Pető,"['1221', 'Péter', 'Tamás', 'Pető', 'Izidor']"
Dormán,"['1130', 'András', 'Endre', 'André', 'Amália', 'Amál', 'Bandó', 'Dormán', 'Tarján']"
Barabás,"['0611', 'Barnabás', 'Barna', 'Eta', 'Paula', 'Paulin', 'Etelka', 'Balló', 'Tulipán', 'Barabás']"
ügyfél,"['személy', 'vezető', 'dolgozó', 'ügyfél', 'fogyasztó', 'felhasználó', 'diplomás', 'lakos', 'lakó', 'lélek']"
Bános,"['0416', 'József', 'Benedek', 'Bernadett', 'Bene', 'Bánk', 'Zongor', 'Bános', 'Bende', 'Bernarda', 'Enikő', 'Joakim', 'Cecil', 'Csongor', 'Lambert', 'Detti', 'Tercia', 'Joachim']"
05-30,"['ország', 'demokrácia', 'köztársaság', 'rezsim', 'önkényuralom', 'monarchia', 'királyság', 'népköztársaság']"
05-31,"['személy', 'vezető', 'dolgozó', 'ügyfél', 'fogyasztó', 'felhasználó', 'diplomás', 'lakos', 'lakó', 'lélek']"
köztársaság,"['ország', 'demokrácia', 'köztársaság', 'rezsim', 'önkényuralom', 'monarchia', 'királyság', 'népköztársaság']"
lakos,"['személy', 'vezető', 'dolgozó', 'ügyfél', 'fogyasztó', 'felhasználó', 'diplomás', 'lakos', 'lakó', 'lélek']"
Virág,"['1126', 'Péter', 'Pető', 'Virág', 'Leonyid', 'Szilveszter', 'Milos', 'Atanáz', 'Ciklámen', 'Kurt', 'Berengár', 'Konrád', 'Lénárd']"
zárójel,"['〉', 'zárójel', 'csúcsos zárójel', 'bezáró csúcsos zárójel']"
Ralf,"['1107', 'Ernő', 'Rudolf', 'Lázár', 'Rezső', 'Raul', 'Radvány', 'Rados', 'Karin', 'Ralf', 'Engelbert', 'Karina', 'Rolf', 'Karen', 'Erneszt', 'Csenger', 'Florentin']"
Rupert,"['0515', 'János', 'Szófia', 'Rupert', 'Zsófia', 'Szonja', 'Upor', 'Médea', 'Zsófi', 'Izidor', 'Izsák', 'Szofi']"
Tilia,"['1213', 'Edda', 'Luca', 'Kenese', 'Oresztész', 'Elza', 'Lúcia', 'Otília', 'Via', 'Tilia']"
Vénusz,"['0807', 'Ibolya', 'Albert', 'Uránia', 'Kötöny', 'Ulrik', 'Áfra', 'Afrodité', 'Donát', 'Arabella', 'Donatella', 'Kajetán', 'Vénusz']"
kormány,"['kormánykerék', 'kormány', 'volán']"
ahogy,"['hogy', 'mert', 'ahogy', 'vajon']"
Helka,"['0711', 'Benedek', 'Bence', 'Bene', 'Nóra', 'Szende', 'Bende', 'Nelli', 'Helga', 'Olga', 'Ulrik', 'Lili', 'Ráhel', 'Félix', 'Olivér', 'Lilian', 'Eleonóra', 'Placid', 'Ráchel', 'Helka', 'Lilla', 'Rákhel', 'Piusz']"
Anita,"['0726', 'Anna', 'Anikó', 'Anita', 'Tádé', 'Joakim', 'Nina', 'Anni', 'Panni', 'Panna', 'Anettka', 'Anett', 'Anka', 'Panka', 'Joachim']"
Atala,"['1203', 'Ferenc', 'Zoárd', 'Berend', 'Xavér', 'Atala', 'Atika']"
kielégítő,"['jó', 'megfelelő', 'alkalmas', 'elfogadható', 'kielégítő', 'nem rossz']"
Bere,"['0814', 'Bere', 'Atanáz', 'Marcell', 'Özséb', 'Menyhért', 'Menta', 'Marsall', 'Misa', 'Mikeás']"
Ámon,"['1004', 'Ferenc', 'Fodor', 'Frank', 'Arany', 'Hajnal', 'Aranka', 'Bodor', 'Auróra', 'Zóra', 'Hajnalka', 'Ámon', 'Golda', 'Latinka', 'Aurélia', 'Zorka', 'Gyémánt', 'Edvin']"
Fortuna,"['0423', 'György', 'Sándor', 'Béla', 'Albert', 'Ilona', 'Gellért', 'Egyed', 'Ila', 'Adalbert', 'Ilon', 'Fortuna', 'Achilles', 'Hella', 'Ilus', 'Ilma', 'Györke', 'Egon', 'Ilka', 'Györe', 'Norma', 'Ilonka']"
Gyöngyvér,"['1023', 'János', 'Gyöngyi', 'Szörény', 'Zaránd', 'Gyöngyike', 'Zerind', 'Ignác', 'Koppány', 'Gyöngyvér', 'Stefánia', 'Stefi', 'Odett', 'Kapisztrán', 'Odil']"
Kende,"['1021', 'Zsolt', 'Orsolya', 'Laurent', 'Orsi', 'Kende', 'Ursula', 'Klementina', 'Orsika', 'Larion']"
Ámor,"['0206', 'Dóra', 'Dorottya', 'Réka', 'Titánia', 'Dolli', 'Ditte', 'Ámor', 'Szilvánusz', 'Tódor', 'Amanda', 'Ajándék', 'Dorka', 'Kasszandra', 'Gara', 'Korvin', 'Titusz', 'Titán', 'Júnó']"
Hubert,"['1103', 'Bálint', 'Győző', 'Szilvia', 'Ida', 'Hubertusz', 'Valentin', 'Malakiás', 'Hubert', 'Bertold']"
Ámos,"['0114', 'Uriás', 'Laurent', 'Félix', 'Malakiás', 'Oresztész', 'Ámos', 'Ámon', 'Bódog', 'Uriel', 'Uros', 'Orion', 'Larion', 'Edömér', 'Vidor']"
Varsány,"['0719', 'Arany', 'Vince', 'Aranka', 'Aurea', 'Emília', 'Varsány', 'Rubin', 'Golda', 'Alfréd', 'Ambrus', 'Aurélia', 'Arzén', 'Aura', 'Gyémánt', 'Stella']"
szüntelen,"['állandó', 'folyamatos', 'örökös', 'szakadatlan', 'folytonos', 'lankadatlan', 'szünet nélküli', 'szüntelen']"
Lajos,"['1011', 'Sándor', 'Lajos', 'Mária', 'Galina', 'Birgit', 'Tódor', 'Pintyőke', 'Tasziló', 'Platina', 'Germán', 'Brigitta', 'Csák', 'Brúnó', 'Hont']"
Alán,"['1125', 'Katalin', 'Erzsébet', 'Karin', 'Kitti', 'Emmi', 'Emma', 'Kati', 'Kata', 'Liza', 'Karina', 'Karen', 'Katerina', 'Alán', 'Katarina', 'Mózes']"
Ε,"['ε', 'görög betű gyűjtőfogalom', 'Ε nagybetű', 'epszilon']"
amerikai dollár,"['dollár', 'zöldhasú', 'USD', 'amerikai dollár', '$', 'USAdollár']"
"-tól, -től","['által', 'keresztül', 'révén', 'útján', 'ról, ről', 'tól, től']"
Elena,"['0818', 'Ilona', 'Ronald', 'Jelena', 'Agenor', 'Elena', 'Ila', 'Ilon', 'Ilus', 'Ilma', 'Ilka', 'Ilonka', 'Lenke']"
Kolumbusz,"['0609', 'Morgan', 'Annamária', 'Főbe', 'Efraim', 'Felicián', 'Előd', 'Ludovika', 'Félix', 'Annamari', 'Bódog', 'Annabella', 'Diána', 'Kolumbusz']"
Herman,"['0407', 'József', 'Árpád', 'Mária', 'Szenta', 'Jelek', 'Ármin', 'Manna', 'Armand', 'Herman']"
kötőjel,"['–', 'jel', 'kötőjel', 'nagykötőjel', 'gondolatjel']"
Márkus,"['1007', 'Mária', 'Márk', 'Amália', 'Amál', 'Bakács', 'Rodion', 'Bekes', 'Gerold', 'Márkus', 'Szergiusz', 'Baksa', 'Garfield']"
Nemere,"['1219', 'Orbán', 'Bónis', 'Bonifác', 'Dárius', 'Oros', 'Nemere', 'Tea', 'Viola']"
Apostol,"['0630', 'Pál', 'Március', 'Pósa', 'Pável', 'Apostol', 'Bese']"
plusz-mínusz jel,"['±', 'jel', 'pluszmínusz', 'pluszmínusz jel']"
folytonosan,"['mindig', 'folyamatosan', 'állandóan', 'egyfolytában', 'szakadatlanul', 'örökösen', 'folytonosan', 'lankadatlanul', 'szüntelenül']"
Szaniszló,"['1113', 'Miklós', 'Jenő', 'Árkád', 'Szilvia', 'Szolón', 'Szaniszló', 'Megyer', 'Kilián', 'Enese', 'Eugén', 'Gellén', 'Bulcsú']"
Harald,"['1024', 'Herald', 'Salamon', 'Salvador', 'Ráhel', 'Ráfis', 'Gilbert', 'Rafael', 'Gilgames', 'Ráchel', 'Harald', 'Rákhel', 'Herold']"
Hella,"['1014', 'Ilona', 'Domokos', 'Domonkos', 'Dominik', 'Lívia', 'Beatrix', 'Buzád', 'Trixi', 'Hella', 'Ilma', 'Alán']"
leány,"['nő', 'ember', 'asszony', 'lány', 'leány', 'kislány', 'kisasszony']"
Bese,"['1027', 'Szabina', 'Bese']"
néhány,"['néhány', 'kevés', 'pár', 'nem sok', 'csekély számú']"
Leó,"['1017', 'Margit', 'Rudolf', 'Salamon', 'Rezső', 'Salvador', 'Hédi', 'Ignác', 'Leó', 'Kont', 'Rolf', 'Alajos', 'Lionel', 'Zolna', 'Hedvig', 'Margitta', 'Leon', 'Margita', 'Mályva']"
Zia,"['0417', 'Klára', 'Nyeste', 'Rudolf', 'Zongor', 'Rezső', 'Raul', 'Árnika', 'Ralf', 'Zea', 'Ince', 'Csongor', 'Nefelejcs', 'Rolf', 'Radó', 'Anasztázia', 'Zia', 'Megyer']"
Sámson,"['0627', 'László', 'Deli', 'Dalton', 'Olga', 'Ulászló', 'Sámson', 'Dalia', 'Tordas', 'Eufémia', 'Torda']"
Frederik,"['0718', 'Arnold', 'Lantos', 'Frigyes', 'Mirkó', 'Kamill', 'Frederik', 'Kamilla', 'Hédi', 'Kamilló', 'Jusztin', 'Milli', 'Milla', 'Arnót', 'Milka', 'Hedda', 'Milán', 'Hedvig', 'Milton']"
szűz,"['érintetlen', 'új', 'szűz', 'felbontatlan', 'bontatlan', 'használatlan']"
EU,"['EU', 'Európai Unió']"
Ellák,"['0708', 'Erzsébet', 'Jenő', 'Eszter', 'Teréz', 'Teréza', 'Tereza', 'Ellák', 'Liza', 'Iza', 'Terka', 'Csató', 'Terézia', 'Teri', 'Kilián', 'Zsóka', 'Eugén', 'Gellén', 'Periklész', 'Edgár', 'Izabella', 'Csatár']"
Joáb,"['0510', 'Gordon', 'Antónia', 'Jávorka', 'Pálma', 'Ármin', 'Csörsz', 'Armand', 'Filadelfia', 'Joáb', 'Gardénia', 'Miranda', 'Jázmin', 'Csikó', 'Jób']"
Pongor,"['0512', 'Viktor', 'Kora', 'Gyöngy', 'Dalma', 'Gemma', 'Pongor', 'Adonisz', 'Korall', 'Achilles', 'Gyöngyvirág', 'Ivica', 'Germán', 'Johanna', 'Pongrác']"
szisztéma,"['rendszer', 'struktúra', 'szerkezet', 'összefüggés', 'szisztéma', 'felépítés']"
Vitális,"['1104', 'Károly', 'Karolina', 'Vitális', 'Karola', 'Sarolta', 'Karel', 'Karla', 'Karolin', 'Mózes', 'Lina']"
nem sok,"['néhány', 'kevés', 'pár', 'nem sok', 'csekély számú']"
Lenke,"['0818', 'Ilona', 'Ronald', 'Jelena', 'Agenor', 'Elena', 'Ila', 'Ilon', 'Ilus', 'Ilma', 'Ilka', 'Ilonka', 'Lenke']"
Leopold,"['1115', 'Dezső', 'Albert', 'Vladimír', 'Richárd', 'Ángyán', 'Leopoldina', 'Leopold', 'Ladomér', 'Artúr', 'Ányos', 'Lipót', 'Alberta']"
Júnó,"['0601', 'Tünde', 'Hortenzia', 'Jusztin', 'Angéla', 'Szemirámisz', 'Paulina', 'Kurt', 'Konrád', 'Fortunát', 'Kunó', 'Tündér', 'Torda', 'Simeon', 'Júnó', 'Pandóra']"
merthogy,"['mert', 'ugyanis', 'hiszen', 'mivel', 'miután', 'minthogy', 'merthogy']"
Fatima,"['1013', 'Kálmán', 'Jakab', 'Ede', 'Jagelló', 'Edvárd', 'Jákó', 'Jakus', 'Fatime', 'Fatima', 'Eduárd', 'Káleb', 'Jákob', 'Ében', 'Edgár', 'Teofil']"
Pázmán,"['0830', 'Rózsa', 'Pázmán', 'Félix', 'Rózsi', 'Bodony', 'Róza', 'Letícia']"
másik,"['következő', 'új', 'jövő', 'utóbbi', 'másik', 'majdani', 'alábbi', 'azt követő']"
Fatime,"['1013', 'Kálmán', 'Jakab', 'Ede', 'Jagelló', 'Edvárd', 'Jákó', 'Jakus', 'Fatime', 'Fatima', 'Eduárd', 'Káleb', 'Jákob', 'Ében', 'Edgár', 'Teofil']"
Szervác,"['0513', 'Róbert', 'Gellért', 'Dulcinea', 'Robin', 'Gerda', 'Karácson', 'Glória', 'Fatime', 'Fatima', 'Ofélia', 'Imola', 'Szervác', 'Noel', 'Roberta']"
Fülöp,"['0920', 'Zsuzsa', 'Zsuzsanna', 'Fülöp', 'Friderika', 'Filip', 'Frida', 'Zsuzsánna', 'Zsuzska']"
minimum,"['legalább', 'minimum', 'legkevesebb', 'minimálisan']"
kormányszerkezet,"['kormánymű', 'kormány', 'kormányszerkezet']"
