word,synonyms
неосяжний,"['неозорий', 'неоглядний', 'пор безмежний']"
неосяжність,"['неозорість', 'неоглядність', 'пор безмежність']"
неосяжно,['див безмежно']
неотеса,['див тюхтій']
неохайна,"['лайл нетіпанка', 'лайл нетіпаха', 'про чоловіка і жінку нечепура', 'обл нечупара']"
неохайний,"['нечепурний', 'нечупарний', 'некукібний']"
неохота,"['рідше знеохота', 'в більш рішучій формі небажання']"
непам’ять,['див забуття']
непам’яткий,['див забутливий']
непам’ятливий,['див забутливий']
непам’ятущий,['див забутливий']
непевний,"['на якого не можна покладатися ненадійний', 'що видається небезпечним підозрілий', 'перен темний', 'пор сумнівний']"
непевність,['див сумнів']
непереборний,['див непереможний']
неперевершений,['див досконалий']
непереконливий,['див неспроможний']
непереконливість,['див неспроможність']
непереможний,"['нездоланний', 'здебільшого про абстрактні поняття непереборний', 'здебільшого про абстрактні поняття непоборний']"
непереносний,['див нестерпний']
неписьменний,['див неграмотний']
непідлеглий,"['непідпорядкований', 'ні від кого незалежний']"
непідлеглість,['див незалежність']
непідпорядкований,['бив непідлеглий']
непідхожий,"['що не відповідає даним вимогам невідповідний', 'про час – ще неслушний']"
неплідний,['див безплідний']
непоборний,['див непереможний']
неповага,"['непошана', 'підсил зневага']"
неповажливий,"['нешанобливий', 'підсил зневажливий']"
неповажний,"['про людину несерйозний', 'підсил легковажний']"
неповинний,"['невинуватий', 'пор невинний']"
неповнолітній,"['недорослий', 'рідше недолітній']"
неповороткий,"['вайлуватий', 'пор незграбний']"
непогамовний,['див невгамовний']
непоганий,"['нічого собі розм нічогенький', 'доволі добрий, розм – рідше незгірший']"
непогано,"['рідше незле', 'нічого собі розм нічогенько']"
непогідний,['див непогожий']
непогода,['див негода']
непогодженість,['див розбіжність']
непогодженні,['див розбіжний']
непогожий,"['непогідний', 'сльотавий', 'пор негода']"
непогрішимий,['див безпомилковий']
неподобний,['див безглуздий']
неподобність,['див безглуздя']
неподобство,['див бешкет']
непоказний,"['про людину, тварину миршавий']"
непокоїти,['див турбувати']
непокоїтися,['див турбуватися']
неполохливий,['див безбоязний']
непомильний,['див безпомилковий']
непомильність,['див безпомилковість']
непомірний,['див надмірний']
непорушний,['див нерухомий']
непорядок,['див безладдя']
непосида,"['див вертун', 'див вертуха']"
непосидливий,['див рухливий']
непосидливість,['див рухливість']
непосидючий,['див рухливий']
непосидючість,['див рухливість']
непосидющий,['див рухливий']
непосидющість,['див рухливість']
непослух,"['неслухняність', 'неслухнянство']"
непослушний,['див неслухняний']
непоступливий,['див упертий']
непоступливість,['див упертість']
непотрібний,['що не є необхідним зайвий']
непохвальний,['що заслуговує осудження осудний']
непохибний,['див безпомилковий']
непохитний,['див стійкий']
непохитність,['див сталість']
непочатий,['див цілинний']
непошана,['див неповага']
неправда,"['грубо розм брехня', 'заст рідк лжа', 'заст рідк олжа']"
неправдивий,"['брехливий', 'пор неправда']"
неправдивість,['див фальшивість']
неправдоподібний,['див неймовірний']
неправильний,"['з уваги на дійсний стан речей невірний', 'з логічного погляду хибний', 'з логічного погляду помилковий']"
неправильно,"['невірно', 'хибно', 'помилково', 'пор неправильний']"
"непрацюючий,","['хто незайнятий', 'мотор застопорений', 'заглухлий', 'нерухомий', 'склеп закритий', 'проєкт заморожений']"
непридатний,['див негодящий']
неприємний,"['про почуття тощо прикрий', 'пор несимпатичний']"
неприємність,"['прикрість', 'пор неприємний']"
непримхливий,['див невибагливий']
неприродний,"['ненатуральний', 'пор штучний']"
неприродність,['див удаваність']
неприродно,['див удавано']
непристойний,"['неподобний', 'поганий', 'паскудний', 'про вислів, анекдот і под нецензурний', 'про вислів, анекдот і под масний', 'похабний', 'див ще соромітний']"
непритомний,['див зомлілий']
непритомніти,['див зомлівати']
неприхильний,"['неласкавий', 'з прихованою ворожістю неприязний']"
неприхильність,"['неласкавість', 'неласка', 'неприязність', 'пор неприхильний']"
неприхований,['див явний']
неприязнь,['див ворожість']
неприязний,['див недружелюбний']
неприязність,['див ворожість']
неприязно,['див вороже']
непроглядний,"['про туман і под непрозорий', 'про туман і под безпросвітний']"
непрозорий,['див непроглядний']
непутній,"['непутящий', 'з морального погляду безпутний', 'з морального погляду ледачий']"
неретельний,['див недбайливий']
нерівний,['див неоднаковий']
нерідко,['див часто']
нерішучий,"['що довго вагається хиткий', 'що довго вагається хитливий', 'про дію без почуття самовпевненості непевний']"
нерішучість,['див вагання']
нероба,"['ледар', 'безпутний гультяй']"
неробство,"['безділля', 'розм байдикування']"
неродючий,['див безплідний']
нерозбірливий,['див невиразний']
нерозбірний,['див невиразний']
нерозважливий,"['нерозважний', 'підсил легковажний', 'з погляду здорового розуму нерозсудливий']"
нерозважний,['див безутішний']
нерозважно,['див сумно']
нерозгаданий,['див незбагненний']
нерозсудливий,['див нерозважливий']
нерозум,"['нерозумність', 'підсил глупота', 'підсил безглуздя']"
нерухомий,"['рідше недвижний', 'без ознак руху непорушний']"
нерухомість,['див майно']
несамовитий,"['див безтямний', 'див шалений', 'див страшний']"
несамовитість,['див нестяма']
несамовито,"['див нестямно', 'див шалено']"
несамохіть,['див мимоволі']
несерйозний,['див неповажний']
несимпатичний,"['неприємний', 'про людину – підсил антипатичний', 'про людину – підсил противний']"
неситий,['див ненаситний']
неситість,['див зажерливість']
несито,['див зажерливо']
нескладний,"['див недоладний', 'див простий']"
неслава,"['недобра слава', 'підсил ганьба']"
неславити,['див ганьбити']
неслухняний,['непослушний']
неслухняність,['див непослух']
неслухнянство,['див непослух']
неслушний,['див непідхожий']
несміливо,['див соромливо']
несмілий,['див соромливий']
несмілість,['див соромливість']
несміло,['див соромливо']
несперечливий,['див згідливий']
неспілий,"['про овочі, збіжжя тощо недоспілий', 'про овочі, збіжжя тощо нестиглий', 'про овочі, збіжжя тощо недостиглий', 'зелений']"
неспірний,['див забарний']
несплячки,['див безсоння']
несподіваний,"['рідше нежданий', 'що стався в результаті збігу обставин випадковий', 'що стався проти всякого сподівання раптовий', 'про смерть наглий', 'про смерть нагальний']"
несподівано,"['зненацька', 'раптово', 'нагло', 'пор несподіваний']"
неспокій,"['про псих стан занепокоєння', 'в передчутті небезпеки, нещастя тривога']"
неспокійний,"['про душевний стан тривожний', 'за кого, за що занепокоєний', 'за кого, за що стурбований', 'пор неспокій']"
неспокійно,['див тривожно']
несправедливий,['див кривдний']
несправедливість,['див кривда']
неспроможний,"['зробити що нездатний', 'теоретично непереконливий', 'через брак достатньої аргументації – ще необґрунтований', 'через брак достатньої аргументації – ще безґрунтовний', 'підсил безпідставний']"
неспроможність,"['нездатність', 'непереконливість', 'необґрунтованість', 'безґрунтовність', 'безпідставність', 'пор неспроможний']"
неставати,['див невистачати']
несталий,"['про погляди, характер нестійкий', 'підсил хиткий', 'підсил хисткий', 'підсил хитливий', 'про настрій, погоду мінливий', 'про настрій, погоду перемінний']"
несталість,"['нестійкість', 'хиткість', 'хисткість', 'хитливість', 'мінливість', 'перемінність', 'пор несталий']"
нестатечний,['див легковажний']
нестатки,"['недостатки', 'підсил нужда', 'підсил нужда рідк', 'підсил злидні']"
нестача,['див брак']
нестерпний,"['про біль, спеку тощо нестерпучий', 'що його годі перенести невиносний', 'що його годі перенести непереносний']"
нести,['див відгонити']
нестиглий,['див неспілий']
нестися,"['див мчати', 'див мчатися']"
нестихаючий,['див незмовкаючий']
нестійкий,['див несталий']
нестійкість,['див несталість']
нестримний,['див невгамовний']
нестяма,"['рідше нестям', 'несамовитість']"
нестямний,['див безтямний']
нестямно,['див безтямно']
несучий,"['покликаний нести', 'носій', 'опору підтримковий', 'хребетний', 'плечовий', 'струм тяговий', 'головний', 'образн з ношею', 'ск носець', 'носій', 'носний напр зброєносець', 'крилоносій', 'смертоносний']"
несучка,['див курка']
несхвальний,"['про відзив неприхильний', 'що заслуговує осудження осудний', 'що заслуговує осудження непохвальний']"
несхожий,['див неоднаковий']
нетверезий,"['підпилий', 'підсил охмелілий', 'підсил п’яний']"
нетерпіння,"['розм нетерплячка', 'розм невидержка', 'фам нетерпець']"
нетіпанка,['див неохайна']
нетіпаха,['див неохайна']
нетривалий,['див скороминучий']
нетрі,['див гущавина']
нетяга,['див бездомник']
нетямовитий,"['небистрий на розум некмітливий', 'небистрий на розум недогадливий']"
нетямущий,"['небистрий на розум некмітливий', 'небистрий на розум недогадливий']"
неуважний,['див недбалий']
неув’ядний,['див безсмертний']
неугавний,['див безугавний']
неугавно,['див безугавно']
неук,"['книжн профан', 'невіглас']"
неумисне,['див ненавмисно']
неумисно,['див ненавмисно']
неумолимий,['див невблаганний']
неуспіх,"['невдача', 'цілковитий провал']"
нехитрий,['див невигадливий']
нехіть,"['неохота', 'рідко знеохота']"
нехороше,['див негарно']
нехороший,['див негарний']
нехотячи,['див ненавмисно']
нехтувати,"['не дбати про кого, про що', 'занедбувати', 'занехаювати кого, що', 'про неуважне ставлення до кого, до чого ігнорувати кого, що']"
нецензурний,['див непристойний']
нецікавий,"['що не збуджує зацікавлення неінтересний', 'що не виявляє зацікавлення – про людину недопитливий']"
нечемний,['див неввічливий']
нечепура,['див неохайна']
нечепурний,['див неохайний']
нечистий,"['підсил брудний', 'про забруджену воду каламутний', 'про забруджену білизну розм – зрідка чорний']"
нечистота,['підсил бруд']
нечіткий,"['про почерк нерозбірний', 'про почерк нерозбірливий', 'пор невиразний']"
нечуваний,['див небувалий']
нечулий,"['до людського горя тощо нечутливий', 'без співчуття байдужий', 'підсил – про жорстокосердого бездушний']"
нечупара,['див неохайна']
нечупарний,['див неохайний']
нечутний,['див тихий']
нечутно,['див тихо']
нешанобливий,['див неповажливий']
нещадний,"['підсил безпощадний', 'пор безжалісний']"
нещасний,"['про вияв співчуття бідолашний', 'про вияв співчуття бідний', 'про вияв співчуття сердешний', 'без щастя – долі безталанний', 'розм бездольний', 'рідше безщасний']"
нещастя,"['див біда', 'див лихо']"
нещирий,"['про людину фальшивий', 'про почуття тощо удаваний']"
нещирість,['див удаваність']
нещиро,['див удавано']
неясний,['щодо змісту незрозумілий']
нива,"['широка лан', 'пор поле']"
нидіти,['див животіти']
нижній,['див долішний']
низ,['див спід']
низати,['нанизувати на що']
низина,"['низькоділ', 'низовина']"
низка,"['намиста – ще разок', 'пор в’язка', 'пор ряд']"
низький,"['невисокий', 'на зріст – ще малий', 'на зріст – ще малорослий', 'пор підлий']"
низькість,['див підлість']
низькоділ,['див низина']
низькорослий,['див малорослий']
низовина,['див низина']
никати,['див сновигати']
никнути,['див хилитися']
нині,['див тепер']
нинішній,['див теперішній']
ниряти,['див поринати']
нити,['див боліти']
ниць,"['лицем до землі', 'долілиць']"
ниций,['див підлий']
ницість,['див підлість']
ницьма,"['лицем до землі', 'долілиць']"
нишкати,"['див шастати', 'див шастатися']"
нишкнути,"['див замовкати', 'див стихати']"
нишком,"['підсил розм нишкомтишком', 'підсил розм тишкомнишком', 'щоб ніхто не бачив крадькома', 'щоб ніхто не знав потай', 'щоб ніхто не знав потайки', 'пор стиха']"
нишпорити,['див шукати']
нищення,['див руйнування']
нищий,['див жебрак']
нищитель,['див руїнник']
нищити,"['див розгромлювати', 'див руйнувати']"
нищівний,['про удар ворогові розтрощувальний']
ніби,['див наче']
ніжний,"['про риси обличчя, будову тіла і под делікатний', 'про риси обличчя, будову тіла і под тендітний', 'в дотику м’який', 'про смак тощо тонкий']"
ніздрюватий,['див дірчастий']
нікчемний,['див негодящий']
німота,['див мовчання']
німотствувати,['див мовчати']
німувати,['див мовчати']
ніс,['образно про кирпатий фам кирпа']
нісенітний,"['підсил безглуздий', 'підсил абсурдний']"
нісенітниця,"['див дурниця', 'див безглуздя', 'див теревені']"
нічниці,['див безсоння']
нічогенький,['див непоганий']
нічогенько,['див непогано']
ніякий,['див жодний']
ніяковіти,['див бентежитися']
ніяково,['див соромно']
новина,['див цілина']
новобагатько,['див нувориш']
новобранець,"['призовник', 'за кріпацьких часів заст рекрут', 'за кріпацьких часів некрут']"
новопоселенець,['див поселенець']
новоселець,['див поселенець']
новосілля,"['про гостину на новій квартирі вхідчини', 'про гостину на новій квартирі входини']"
ногавиці,['див штани']
нора,['див глушина']
норов,['див вдача']
норовистий,['див упертий']
норовитися,['див упиратися']
носилки,"['ноші', 'для перенесення мертвих мари']"
носталгуючий,['охоплений носталгією']
ночви,['див корито']
ноші,['див носилки']
нувориш,['див капіталіст']
нуд,['див нудьга']
нуда,['див нудьга']
нудьга,"['скука', 'від безвілля тощо нудота', 'обл нуд', 'обл нуда', 'обл нуди']"
нудьгувати,"['за ким скучати', 'з туги, також від безвілля тощо – нудитися', 'фольк білим світом нудити', 'пор тужити']"
нуди,['див нудьга']
нудити,"['рідше млоїти', 'заст вадити кого і кому']"
нудитися,['див нудьгувати']
нудний,['скучний']
нудно,['див скучно']
нужда,['див нестатки']
нужденний,"['див бідний', 'див жалюгідний']"
нужденно,['див убого']
нуртувати,['див хвилювати']
нуртуючий,"['розбурханий', 'розхвильований', 'клекотливий', 'бурхливий', 'кипучий', 'розшалілий', 'розгойданий']"
нутро,['див живіт']
нутрощі,"['черевної порожнини розм бебехи', 'черевної порожнини тельбухи']"
обапіл,['див дошка']
обачний,"['обачливий', 'в небезпечній ситуації обережний']"
оббирати,"['про здирство обдирати', 'підсил – звичайно докон облупити', 'обголити']"
оббризкувати,['див сприскувати']
оббріхувати,['див обмовляти']
обважнілий,['див тяжкий']
обвалюватися,"['про будинок, стіну тощо завалюватися', 'про землю і под обсуватися']"
обвивати,"['обмотувати', 'обкручувати']"
обвикати,"['див звикати', 'див освоюватися']"
обвинувачувати,['винуватити']
обганяти,['див випереджати']
обглодувати,['див об’їдати']
обговорення,['див обміркування']
обговорювати,['див обмірковувати']
обголити,['див оббирати']
обгортати,"['про туман огортати', 'про туман оповивати', 'про туман повивати']"
обгортка,['див обкладинка']
обгризати,['див об’їдати']
обдарований,['див талановитий']
обдарованість,['талант']
обдаровувати,['див наділяти']
обдертися,"['обідратися', 'зносити одяг обноситися', 'розм обшарпатися']"
обдивлятися,['див оглядати']
обдирати,"['шкіру, кору тощо облуплювати', 'пор оббирати']"
обділяти,['див наділяти']
обдумувати,['див обмірковувати']
обдурювання,['див обман']
обдурювати,['див обманювати']
об’єднаний,['див спільний']
об’єднувати,"['для спільної мети гуртувати', 'пор єднати']"
об’єднуватися,"['гуртуватися', 'тісніше єднатися']"
обеззброюючий,['див роззброюючий']
обезлюдніти,['див спустіти']
об’єм,['див обсяг']
об’ємистий,['див укладистий']
обережний,"['що виявляє настороженість сторожкий', 'пор обачний']"
оберігати,"['від ушкодження тощо охороняти', 'від ворожих дій і под стерегти']"
обертати,"['на другий бік перевертати', 'сторінки книжки і под перегортати']"
обжера,['див ненажера']
обжерливий,['див ненаситний']
обзиватися,['див відзиватися']
обичай,['див звичай']
обідаючий,"['звиклий обідати', 'зайнятий обідом', 'за обідом']"
обідранець,['див халамидник']
обідратися,['див обдертися']
обіжник,"['канц, офіц циркуляр']"
обізнаний,"['ознайомлений', 'знайомий']"
обіймати,['див обхоплювати']
обійстя,['див садиба']
обік,"['див біля', 'див рядом']"
обімлівати,['див зомлівати']
обімлілий,['див зомлілий']
обірванець,['див халамидник']
обіцянка,"['більш урочисто обітниця', 'не робити чого розм зарік', 'не робити чого зарок']"
обіцяючий,"['готовий обіцяти', 'щедрий на обіцянки', 'обіцяльник', 'перспективний', 'повен надій']"
об’їдати,"['щонебудь тверде обгризати', 'рідше обглодувати', 'фрукти, овочі з усіх боків обкушувати']"
об’їжджати,['див обминати']
обкладинка,"['м’яка паперова – о ще обгортка', 'тверда оправа', 'тверда палітурка']"
обкручувати,['див обвивати']
обкутувати,"['для захисту від холоду окутувати', 'для захисту від холоду укутувати', 'рідше розм обтулювати']"
обкушувати,['див об’їдати']
обладнання,['див устаткування']
обладнувати,['див устатковувати']
область,['див галузь']
обледеніння,"['обмерзлість', 'обмороження', 'обмерзнення', 'обмерзання']"
обледеніти,"['обмерзнути', 'обморозити']"
облесливий,"['підлесливий', 'улесливий', 'лестивий']"
облесник,"['лестун', 'підлесник', 'знев підлабузник', 'знев підлиза', 'рідше підлизень', 'рідше підлизник']"
облещувати,['див лестити кому']
обличчя,"['лице', 'вид', 'рідше фізіономія', 'рідше фольк обл образ', 'пор пика']"
обліг,['див пар']
облітати,"['див опадати', 'див обпадати']"
обломок,['див відламок']
облуда,"['про нещирість фальш', 'про нещирість лицемірство']"
облудний,"['про нещирого фальшивий', 'про нещирого лицемірний']"
облудник,['див лицемір']
облудниця,['див лицемірка']
облудність,['див удаваність']
облудно,['див удавано']
облупити,['див оббирати']
облуплювати,['див обдирати']
облягати,['див обступати']
облямівка,"['нашивка по краях одягу лямівка', 'нашивка по краях одягу обшивка', 'по краях дорогої тканини габа']"
облямовувати,"['по краях одягу лямувати', 'по краях одягу обшивати']"
обмазувати,"['глиною тощо – ще обмащувати', 'забруднювати обличчя і под обмурзувати', 'забруднювати обличчя і под замурзувати']"
обман,"['довірливих обдурювання', 'довірливих одурювання', 'розм дурисвітство', 'обл ошуканство']"
обманщик,"['обманник', 'розм плутяга', 'розм дурисвіт', 'розм пройдисвіт', 'шельма', 'шалапут', 'обл ошуканець', 'пор шахрай']"
обманювати,"['довірливих обдурювати', 'довірливих дурити', 'довірливих ошукувати обл', 'в сподіваннях підводити']"
обмащувати,['див обмазувати']
обмежений,"['про людини недалекий', 'розм бідний на розум', 'розм недоумкуватий']"
обмежуючий,"['здатний [покликаний', 'призначений] обмежити', 'обмежувач', 'обмежувальний', 'межовий', 'для обмеження']"
обмерлий,['див зомлілий']
обминати,"['перешкоду, небезпечне місце і под обходити', 'тільки їдучи об’їжджати']"
обмирати,['див зомлівати']
обміжок,['див межа']
обмілина,['див мілина']
обмірковувати,"['обдумувати', 'разом з іншими обговорювати']"
обміркування,"['обговорення', 'пор обмірковувати']"
обмова,"['злобна наговір', 'брехлива наклеп']"
обмовляти,"['злобно наговорювати на кого', 'брехливо набріхувати', 'розм оббріхувати кого', 'клепати на кого']"
обмовник,"['сильніше наклепник', 'що розпускає плітки, образно – зрідка плетун']"
обмовницький,"['наклепницький', 'пор обмовник']"
обмотувати,['див обвивати']
обмурзувати,['див обмазувати']
обніжок,['див межа']
обнімати,"['див обхоплювати', 'див охоплювати']"
обноситися,['див обдертися']
обов’язковий,['див неодмінний']
обов’язково,"['конче', 'доконче', 'доконечне', 'доконечно', 'підсил неодмінно']"
обов'язуючий,"[""обов'язковий для кого"", 'імперативний', 'нормативний', ""змушений зобов'язати"", ""юр зобов'язальний""]"
оболок,['див хмара']
оболоки,['див хмара']
оболонь,['див лука']
оболонка,['див шибка']
обопільний,['див взаємний']
обора,['див загорода']
оборона,['див захист']
оборонець,"['захисник', 'юр адвокат', 'пор заступник']"
оборонний,['див захисний']
обороняти,"['боронити', 'захищати', 'при нападанні – ще відстоювати', 'від напасників, собак тощо відбороняти']"
обпадати,"['про листя тощо облітати', 'про листя тощо осипатися', 'про листя тощо обсипатися']"
обпалювати,"['про ушкодження полум’ям, також сонячним промінням обсмалювати']"
обрадіти,['див зрадіти']
обрадуватися,['див зрадіти']
ображати,"['погордливим ставленням до кого, до чого зневажати']"
ображаючий,"['звиклий ображати', 'готовий [здатний] образити', 'вираз сповнений образи', 'образливий для кого', 'дошкульний', 'гострий', 'порівн кривдячий']"
образ,['див обличчя']
образа,"['зневага', 'пор ображати']"
образливий,"['зневажливий', 'пор ображати']"
обрезклий,['див брезклий']
обрив,"['урвище', 'крутий круча', 'стрімкий рідк строма', 'обл бескид', 'обл бескед', 'обл бескет']"
обривистий,['див стрімкий']
обривистість,['див стрімкість']
обривисто,['див стрімко']
обриднути,['див набриднути']
обрис,['контур']
обрідкуватий,['див рідкий']
обрідний,['див рідкий']
обрізувати,"['обтинати', 'волосся тощо обстригати']"
обрій,"['про небесну сферу горизонт', 'про небесну сферу небозвід', 'про небесну сферу небосхил', 'про небесну сферу крайнебо', 'простір, що його можна окинути оком круговид', 'простір, що його можна окинути оком кругозір', 'простір, що його можна окинути оком кругогляд', 'поез виднокруг', 'поез видноколо', 'поез виноколо']"
оброть,['див вуздечка']
обрубок,"['розм оцупок', 'рідше оклецьок']"
обрубувати,['див обтинати']
обрус,['див скатерка']
обручка,['див каблучка']
обрюзглий,['див брезклий']
обсипатися,"['див опадати', 'див обпадати']"
обсікати,['див обтинати']
обскубати,"['пір’я, траву і под – рідше скубти', 'пір’я, траву і под – рідше общипувати']"
обскубувати,"['пір’я, траву і под – рідше скубти', 'пір’я, траву і под – рідше общипувати']"
обсмалювати,"['див опалювати', 'див обпалювати']"
обставати,['див заступатися']
обстановка,['див ситуація']
обстоювати,"['свою думку, слушну справу відстоювати']"
обстригати,['див обрізувати']
обступати,"['ворога оточувати', 'місто, фортецю і под облягати']"
обсуватися,['див обвалюватися']
обсяг,"['об’єм', 'щодо розмірів величини прям і перен обшир', 'знань, поглядів і под широчінь', 'вкладень у промисловість і под розмір']"
обтинати,"['сокирою гілки тощо обрубувати', 'сокирою гілки тощо обсікати', 'лише докон розм обчухрати', 'пор обрізувати']"
обтіпувати,['див обшарпувати']
обтріпувати,['див обшарпувати']
обтулювати,['див обкутувати']
обтяження,['див тягар']
обхідливий,['див увічливий']
обходити,"['див обминати', 'див цікавити']"
обходитися,['див поводитися']
обхоплювати,"['рукою обнімати', 'рукою обіймати']"
обцас,['див каблук']
обценьки,['див щипці']
обчисляти,['див вираховувати']
обчухрати,['див обтинати']
обшарпанець,['див халамидник']
обшарпатися,['див обдертися']
обшарпувати,"['рукави тощо обтріпувати', 'рідше обтіпувати']"
обшивати,['див облямовувати']
обшивка,['див облямівка']
обшир,['див обсяг']
обширний,['див розлогий']
обшлаг,['див вилога']
обшук,['з метою виявлення крадених речей і под трус']
обшукувати,['робити трус трусити']
общипувати,['див обскубувати']
об’ява,['див оголошення']
об’являти,['див оголошувати']
оволодівати,['див опановувати']
овочі,['див фрукти']
огида,['див відраза']
огидливість,['див соромливість']
огидний,['див гидкий']
огиднути,"['набриднути', 'обриднути', 'остогиднути', 'остогидіти', 'пор набриднути']"
огир,['див жеребець']
огірок,['переспілий жовтяк']
оглупляючий,"['здатний оступачити', 'обаранювач', 'оступачувач', 'обаранливий', 'оступачливий']"
оглядати,"['озирати', 'уважно обдивлятися']"
оглядатися,"['назад озиратися', 'навкруги розглядатися', 'навкруги роздивлятися']"
огненний,['див вогняний']
огнепальний,['див вогнестрільний']
огнестрільний,['див вогнестрільний']
огнистий,['див вогняний']
огняний,['див вогняний']
оговтуватися,['див освоюватися з чим']
оголошення,"['рідше об’ява', 'більш офіціального характеру оповіщення', 'більш офіціального характеру оповістка']"
оголошувати,"['рідше об’являти', 'більш офіціально оповіщати']"
огорожа,"['горожа', 'з дощок – висока паркан', 'з густо уставлених дощечок – нижча штахети', 'з вертикально уставлених колів частокіл', 'плетена з хворосту пліт', 'плетена з хворосту тин', 'плетена з лози ліса', 'з кущів, живої лози тощо живопліт', 'з горизонтально уложених жердин вір’я', 'з горизонтально уложених жердин вориння']"
огортати,"['див обгортати', 'див охоплювати']"
ограда,['див стіна']
огрядний,"['повнотілий', 'повний', 'підсил опасистий', 'пор гладкий']"
огрядність,"['повність', 'повнота', 'підсил опасистість', 'підсил гладкість']"
огудина,"['гудиння', 'гудина', 'пор бадилля']"
огудиння,"['гудиння', 'гудина', 'пор бадилля']"
огурний,['див упертий']
огурятися,['див упиратися']
одвічний,"['рідше відвічний', 'що існує споконвіку споконвічний', 'заст предковічний', 'що існує з давніхдавен віковий', 'що існує з давніхдавен віковічний', 'нескінченний безвічний']"
одвічно,['див споконвіку']
одежа,['див одяг']
оденки,['див гуща']
одержувати,"['наказ, звання і под діставати', 'освіту і под здобувати']"
один,['див єдиний']
одинокий,['див самітний']
одиноцтво,['див самота']
одівати,['див одягати']
одіватися,['див убиратися']
одіж,['див одяг']
одіння,['див одяг']
одіяло,['див укривало']
однаковий,"['такий самий', 'щодо величини, якості тощо рівний']"
однаковість,['див тотожність']
однаково,['див байдуже']
однодушний,"['в думках і под одностайний', 'в діях дружний', 'про схвалення, також осудження одноголосний']"
однодушно,['див одностайно']
одноземець,['див земляк']
однозначний,['див тотожний']
однозначність,['див тотожність']
одноліток,"['див ровесник', 'див ровесниця']"
одноманітний,['книжн монотонний']
односердно,['див одностайно']
одностайний,['див однодушний']
одностайно,"['однодушно', 'рідше односердне']"
одоробало,['див доробало']
одоробло,['див доробало']
одр,['див постіль']
одружений,"['жонатий', 'про жінку одружена', 'про жінку заміжня', 'про жінку замужня']"
одруження,['див шлюб']
одружитися,"['оженитися', 'побратися', 'рідше подружитися', 'в загсі зареєструватися', 'церковним шлюбом повінчатися']"
одружуватися,['див женитися']
одряхліти,"['див постаріти', 'див постарітися']"
одубіти,['див заклякнути']
одужувати,['див видужувати']
одур,"['запаморочення', 'розм дур', 'розм одуріння']"
одуріти,"['здуріти', 'очманіти', 'рідше ошаліти']"
одурманювати,['див дурманити']
одурманюючий,['див дурманний']
одурювання,['див обман']
